"Data (mm-dd)","Distrito","Óbitos"
"Fev-25","Bragança","5"
"Fev-26","Bragança","5"
"Fev-27","Bragança","8"
"Fev-28","Bragança","10"
"Mar-01","Bragança","8"
"Mar-02","Bragança","5"
"Mar-03","Bragança","5"
"Mar-04","Bragança","9"
"Mar-05","Bragança","8"
"Mar-06","Bragança","1"
"Mar-07","Bragança","8"
"Mar-08","Bragança","5"
"Mar-09","Bragança","7"
"Mar-10","Bragança","7"
"Mar-11","Bragança","3"
"Mar-12","Bragança","6"
"Mar-13","Bragança","8"
"Mar-14","Bragança","6"
"Mar-15","Bragança","9"
"Mar-16","Bragança","11"
"Mar-17","Bragança","4"
"Mar-18","Bragança","7"
"Mar-19","Bragança","3"
"Mar-20","Bragança","2"
"Mar-21","Bragança","6"
"Mar-22","Bragança","4"
"Mar-23","Bragança","6"
"Mar-24","Bragança","3"
"Mar-25","Bragança","3"
"Mar-26","Bragança","6"
"Mar-27","Bragança","6"
"Mar-28","Bragança","6"
"Mar-29","Bragança","3"
"Mar-30","Bragança","7"
"Mar-31","Bragança","4"
"Abr-01","Bragança","7"
"Abr-02","Bragança","3"
"Abr-03","Bragança","5"
"Abr-04","Bragança","6"
"Abr-05","Bragança","6"
"Abr-06","Bragança","3"
"Abr-07","Bragança","5"
"Abr-08","Bragança","7"
"Abr-09","Bragança","5"
"Abr-10","Bragança","8"
"Abr-11","Bragança","5"
"Abr-12","Bragança","8"
"Abr-13","Bragança","5"
"Abr-14","Bragança","3"
"Abr-15","Bragança","9"
"Abr-16","Bragança","5"
"Abr-17","Bragança","4"
"Abr-18","Bragança","5"
"Abr-19","Bragança","2"
"Abr-20","Bragança","5"
"Abr-21","Bragança","7"
"Abr-22","Bragança","6"
"Abr-23","Bragança","7"
"Abr-24","Bragança","7"
"Abr-25","Bragança","2"
"Abr-26","Bragança","7"
"Abr-27","Bragança","7"
"Abr-28","Bragança","6"
"Abr-29","Bragança","3"
"Abr-30","Bragança","8"
"Mai-01","Bragança","5"
"Mai-02","Bragança","3"
"Mai-03","Bragança","6"
"Mai-04","Bragança","10"
"Mai-05","Bragança","5"
"Mai-06","Bragança","5"
"Mai-07","Bragança","10"
"Mai-08","Bragança","3"
"Mai-09","Bragança","6"
"Mai-10","Bragança","6"
"Mai-11","Bragança","5"
"Mai-12","Bragança","2"
"Mai-13","Bragança","5"
"Mai-14","Bragança","5"
"Mai-15","Bragança","5"
"Mai-16","Bragança","9"
"Mai-17","Bragança","4"
"Mai-18","Bragança","1"
"Mai-19","Bragança","2"
"Mai-20","Bragança","7"
"Mai-21","Bragança","12"
"Mai-22","Bragança","3"
"Mai-23","Bragança","5"
"Mai-24","Bragança","9"
"Mai-25","Bragança","3"
"Mai-26","Bragança","3"
"Mai-27","Bragança","5"
"Mai-28","Bragança","7"
"Mai-29","Bragança","4"
"Mai-30","Bragança","8"
"Mai-31","Bragança","4"
"Jun-01","Bragança","10"
"Jun-02","Bragança","4"
"Jun-03","Bragança","1"
"Jun-04","Bragança","6"
"Jun-05","Bragança","5"
"Jun-06","Bragança","3"
"Jun-07","Bragança","1"
"Jun-08","Bragança","4"
"Jun-09","Bragança","2"
"Jun-10","Bragança","5"
"Jun-11","Bragança","4"
"Jun-12","Bragança","1"
"Jun-13","Bragança","5"
"Jun-14","Bragança","3"
"Jun-15","Bragança","5"
"Jun-16","Bragança","5"
"Jun-17","Bragança","4"
"Jun-18","Bragança","6"
"Jun-19","Bragança","3"
"Jun-20","Bragança","4"
"Jun-21","Bragança","4"
"Jun-22","Bragança","4"
"Jun-23","Bragança","3"
"Jun-24","Bragança","5"
"Jun-25","Bragança","11"
"Jun-26","Bragança","3"
"Jun-27","Bragança","8"
"Jun-28","Bragança","6"
"Jun-29","Bragança","2"
"Jun-30","Bragança","9"
"Jul-01","Bragança","5"
"Jul-02","Bragança","6"
"Jul-03","Bragança","7"
"Jul-04","Bragança","5"
"Jul-05","Bragança","8"
"Jul-06","Bragança","4"
"Jul-07","Bragança","5"
"Jul-08","Bragança","3"
"Jul-09","Bragança","7"
"Jul-10","Bragança","5"
"Jul-11","Bragança","6"
"Jul-12","Bragança","3"
"Jul-13","Bragança","4"
"Jul-14","Bragança","6"
"Jul-15","Bragança","5"
"Jul-16","Bragança","4"
"Jul-17","Bragança","3"
"Jul-18","Bragança","5"
"Jul-19","Bragança","8"
"Jul-20","Bragança","11"
"Jul-21","Bragança","3"
"Jul-22","Bragança","5"
"Jul-23","Bragança","7"
"Jul-24","Bragança","2"
"Jul-25","Bragança","8"
"Jul-26","Bragança","2"
"Jul-27","Bragança","5"
"Jul-28","Bragança","4"
"Jul-29","Bragança","5"
"Jul-30","Bragança","4"
"Jul-31","Bragança","5"
"Ago-01","Bragança","4"
"Ago-02","Bragança","3"
"Ago-03","Bragança","4"
"Ago-04","Bragança","2"
"Ago-05","Bragança","6"
"Ago-06","Bragança","4"
"Ago-07","Bragança","4"
"Ago-08","Bragança","5"
"Ago-09","Bragança","6"
"Ago-10","Bragança","4"
"Ago-11","Bragança","3"
"Ago-12","Bragança","6"
"Ago-13","Bragança","4"
"Ago-14","Bragança","2"
"Ago-15","Bragança","4"
"Ago-16","Bragança","2"
"Ago-17","Bragança","7"
"Ago-18","Bragança","7"
"Ago-19","Bragança","1"
"Ago-20","Bragança","4"
"Ago-21","Bragança","6"
"Ago-22","Bragança","4"
"Ago-23","Bragança","3"
"Ago-24","Bragança","8"
"Ago-25","Bragança","5"
"Ago-26","Bragança","5"
"Ago-27","Bragança","10"
"Ago-28","Bragança","1"
"Ago-29","Bragança","3"
"Ago-30","Bragança","3"
"Ago-31","Bragança","7"
"Set-01","Bragança","1"
"Set-02","Bragança","9"
"Set-03","Bragança","4"
"Set-04","Bragança","1"
"Set-05","Bragança","8"
"Set-06","Bragança","6"
"Set-07","Bragança","3"
"Set-08","Bragança","5"
"Set-09","Bragança","4"
"Set-10","Bragança","8"
"Set-11","Bragança","3"
"Set-12","Bragança","7"
"Set-13","Bragança","4"
"Set-14","Bragança","6"
"Set-15","Bragança","6"
"Set-16","Bragança","2"
"Set-17","Bragança","3"
"Set-18","Bragança","3"
"Set-19","Bragança","3"
"Set-20","Bragança","7"
"Set-21","Bragança","8"
"Set-22","Bragança","10"
"Set-23","Bragança","6"
"Set-24","Bragança","4"
"Set-25","Bragança","12"
"Set-26","Bragança","2"
"Set-27","Bragança","2"
"Set-28","Bragança","6"
"Set-29","Bragança","5"
"Set-30","Bragança","5"
"Out-01","Bragança","2"
"Out-02","Bragança","4"
"Out-03","Bragança","5"
"Out-04","Bragança","4"
"Out-05","Bragança","5"
"Out-06","Bragança","1"
"Out-07","Bragança","5"
"Out-08","Bragança","4"
"Out-09","Bragança","7"
"Out-10","Bragança","3"
"Out-11","Bragança","12"
"Out-12","Bragança","8"
"Out-13","Bragança","8"
"Out-14","Bragança","8"
"Out-15","Bragança","5"
"Out-16","Bragança","3"
"Out-17","Bragança","6"
"Out-18","Bragança","12"
"Out-19","Bragança","6"
"Out-20","Bragança","5"
"Out-21","Bragança","6"
"Out-22","Bragança","4"
"Out-23","Bragança","5"
"Out-24","Bragança","6"
"Out-25","Bragança","8"
"Out-26","Bragança","3"
"Out-27","Bragança","3"
"Out-28","Bragança","7"
"Out-29","Bragança","2"
"Out-30","Bragança","15"
"Out-31","Bragança","6"
"Nov-01","Bragança","11"
"Nov-02","Bragança","5"
"Nov-03","Bragança","7"
"Nov-04","Bragança","8"
"Nov-05","Bragança","4"
"Nov-06","Bragança","7"
"Nov-07","Bragança","7"
"Nov-08","Bragança","7"
"Nov-09","Bragança","4"
"Nov-10","Bragança","2"
"Nov-11","Bragança","7"
"Nov-12","Bragança","4"
"Nov-13","Bragança","3"
"Nov-14","Bragança","3"
"Nov-15","Bragança","4"
"Nov-16","Bragança","4"
"Nov-17","Bragança","8"
"Nov-18","Bragança","3"
"Nov-19","Bragança","4"
"Nov-20","Bragança","2"
"Nov-21","Bragança","5"
"Nov-22","Bragança","5"
"Nov-23","Bragança","5"
"Nov-24","Bragança","6"
"Nov-25","Bragança","5"
"Nov-26","Bragança","3"
"Nov-27","Bragança","8"
"Nov-28","Bragança","5"
"Nov-29","Bragança","2"
"Nov-30","Bragança","5"
"Dez-01","Bragança","3"
"Dez-02","Bragança","9"
"Dez-03","Bragança","11"
"Dez-04","Bragança","3"
"Dez-05","Bragança","4"
"Dez-06","Bragança","5"
"Dez-07","Bragança","4"
"Dez-08","Bragança","3"
"Dez-09","Bragança","7"
"Dez-10","Bragança","4"
"Dez-11","Bragança","5"
"Dez-12","Bragança","4"
"Dez-13","Bragança","2"
"Dez-14","Bragança","4"
"Dez-15","Bragança","9"
"Dez-16","Bragança","4"
"Dez-17","Bragança","7"
"Dez-18","Bragança","4"
"Dez-19","Bragança","4"
"Dez-20","Bragança","3"
"Dez-21","Bragança","2"
"Dez-22","Bragança","6"
"Dez-23","Bragança","6"
"Dez-24","Bragança","3"
"Dez-25","Bragança","3"
"Dez-26","Bragança","5"
"Dez-27","Bragança","2"
"Dez-28","Bragança","4"
"Dez-29","Bragança","8"
"Dez-30","Bragança","13"
"Dez-31","Bragança","14"
"Jan-01","Castelo Branco","10"
"Jan-02","Castelo Branco","11"
"Jan-03","Castelo Branco","13"
"Jan-04","Castelo Branco","9"
"Jan-05","Castelo Branco","10"
"Jan-06","Castelo Branco","13"
"Jan-07","Castelo Branco","8"
"Jan-08","Castelo Branco","8"
"Jan-09","Castelo Branco","13"
"Jan-10","Castelo Branco","15"
"Jan-11","Castelo Branco","9"
"Jan-12","Castelo Branco","5"
"Jan-13","Castelo Branco","11"
"Jan-14","Castelo Branco","9"
"Jan-15","Castelo Branco","14"
"Jan-16","Castelo Branco","4"
"Jan-17","Castelo Branco","12"
"Jan-18","Castelo Branco","6"
"Jan-19","Castelo Branco","15"
"Jan-20","Castelo Branco","5"
"Jan-21","Castelo Branco","8"
"Jan-22","Castelo Branco","10"
"Jan-23","Castelo Branco","14"
"Jan-24","Castelo Branco","7"
"Jan-25","Castelo Branco","12"
"Jan-26","Castelo Branco","12"
"Jan-27","Castelo Branco","7"
"Jan-28","Castelo Branco","12"
"Jan-29","Castelo Branco","8"
"Jan-30","Castelo Branco","9"
"Jan-31","Castelo Branco","7"
"Fev-01","Castelo Branco","17"
"Fev-02","Castelo Branco","8"
"Fev-03","Castelo Branco","7"
"Fev-04","Castelo Branco","6"
"Fev-05","Castelo Branco","12"
"Fev-06","Castelo Branco","9"
"Fev-07","Castelo Branco","7"
"Fev-08","Castelo Branco","11"
"Fev-09","Castelo Branco","8"
"Fev-10","Castelo Branco","10"
"Fev-11","Castelo Branco","9"
"Fev-12","Castelo Branco","11"
"Fev-13","Castelo Branco","9"
"Fev-14","Castelo Branco","8"
"Fev-15","Castelo Branco","9"
"Fev-16","Castelo Branco","11"
"Fev-17","Castelo Branco","6"
"Fev-18","Castelo Branco","8"
"Fev-19","Castelo Branco","13"
"Fev-20","Castelo Branco","7"
"Fev-21","Castelo Branco","12"
"Fev-22","Castelo Branco","10"
"Fev-23","Castelo Branco","6"
"Fev-24","Castelo Branco","11"
"Fev-25","Castelo Branco","9"
"Fev-26","Castelo Branco","9"
"Fev-27","Castelo Branco","6"
"Fev-28","Castelo Branco","9"
"Mar-01","Castelo Branco","8"
"Mar-02","Castelo Branco","14"
"Mar-03","Castelo Branco","10"
"Mar-04","Castelo Branco","6"
"Mar-05","Castelo Branco","6"
"Mar-06","Castelo Branco","7"
"Mar-07","Castelo Branco","7"
"Mar-08","Castelo Branco","13"
"Mar-09","Castelo Branco","6"
"Mar-10","Castelo Branco","10"
"Mar-11","Castelo Branco","14"
"Mar-12","Castelo Branco","17"
"Mar-13","Castelo Branco","10"
"Mar-14","Castelo Branco","3"
"Mar-15","Castelo Branco","4"
"Mar-16","Castelo Branco","10"
"Mar-17","Castelo Branco","8"
"Mar-18","Castelo Branco","7"
"Mar-19","Castelo Branco","16"
"Mar-20","Castelo Branco","9"
"Mar-21","Castelo Branco","10"
"Mar-22","Castelo Branco","5"
"Mar-23","Castelo Branco","9"
"Mar-24","Castelo Branco","8"
"Mar-25","Castelo Branco","14"
"Mar-26","Castelo Branco","13"
"Mar-27","Castelo Branco","5"
"Mar-28","Castelo Branco","8"
"Mar-29","Castelo Branco","3"
"Mar-30","Castelo Branco","8"
"Mar-31","Castelo Branco","14"
"Abr-01","Castelo Branco","4"
"Abr-02","Castelo Branco","8"
"Abr-03","Castelo Branco","8"
"Abr-04","Castelo Branco","4"
"Abr-05","Castelo Branco","10"
"Abr-06","Castelo Branco","7"
"Abr-07","Castelo Branco","7"
"Abr-08","Castelo Branco","4"
"Abr-09","Castelo Branco","9"
"Abr-10","Castelo Branco","3"
"Abr-11","Castelo Branco","5"
"Abr-12","Castelo Branco","9"
"Abr-13","Castelo Branco","5"
"Abr-14","Castelo Branco","7"
"Abr-15","Castelo Branco","6"
"Abr-16","Castelo Branco","7"
"Abr-17","Castelo Branco","15"
"Abr-18","Castelo Branco","7"
"Abr-19","Castelo Branco","6"
"Abr-20","Castelo Branco","9"
"Abr-21","Castelo Branco","3"
"Abr-22","Castelo Branco","7"
"Abr-23","Castelo Branco","7"
"Abr-24","Castelo Branco","9"
"Abr-25","Castelo Branco","5"
"Abr-26","Castelo Branco","11"
"Abr-27","Castelo Branco","10"
"Abr-28","Castelo Branco","15"
"Abr-29","Castelo Branco","8"
"Abr-30","Castelo Branco","13"
"Mai-01","Castelo Branco","8"
"Mai-02","Castelo Branco","3"
"Mai-03","Castelo Branco","9"
"Mai-04","Castelo Branco","10"
"Mai-05","Castelo Branco","10"
"Mai-06","Castelo Branco","8"
"Mai-07","Castelo Branco","10"
"Mai-08","Castelo Branco","8"
"Mai-09","Castelo Branco","9"
"Mai-10","Castelo Branco","10"
"Mai-11","Castelo Branco","11"
"Mai-12","Castelo Branco","9"
"Mai-13","Castelo Branco","6"
"Mai-14","Castelo Branco","7"
"Mai-15","Castelo Branco","7"
"Mai-16","Castelo Branco","5"
"Mai-17","Castelo Branco","17"
"Mai-18","Castelo Branco","7"
"Mai-19","Castelo Branco","6"
"Mai-20","Castelo Branco","8"
"Mai-21","Castelo Branco","10"
"Mai-22","Castelo Branco","8"
"Mai-23","Castelo Branco","7"
"Mai-24","Castelo Branco","11"
"Mai-25","Castelo Branco","5"
"Mai-26","Castelo Branco","4"
"Mai-27","Castelo Branco","10"
"Mai-28","Castelo Branco","7"
"Mai-29","Castelo Branco","8"
"Mai-30","Castelo Branco","6"
"Mai-31","Castelo Branco","11"
"Jun-01","Castelo Branco","6"
"Jun-02","Castelo Branco","5"
"Jun-03","Castelo Branco","4"
"Jun-04","Castelo Branco","9"
"Jun-05","Castelo Branco","7"
"Jun-06","Castelo Branco","7"
"Jun-07","Castelo Branco","11"
"Jun-08","Castelo Branco","6"
"Jun-09","Castelo Branco","8"
"Jun-10","Castelo Branco","9"
"Jun-11","Castelo Branco","6"
"Jun-12","Castelo Branco","4"
"Jun-13","Castelo Branco","7"
"Jun-14","Castelo Branco","5"
"Jun-15","Castelo Branco","8"
"Jun-16","Castelo Branco","8"
"Jun-17","Castelo Branco","9"
"Jun-18","Castelo Branco","6"
"Jun-19","Castelo Branco","7"
"Jun-20","Castelo Branco","7"
"Jun-21","Castelo Branco","5"
"Jun-22","Castelo Branco","11"
"Jun-23","Castelo Branco","9"
"Jun-24","Castelo Branco","11"
"Jun-25","Castelo Branco","7"
"Jun-26","Castelo Branco","6"
"Jun-27","Castelo Branco","3"
"Jun-28","Castelo Branco","10"
"Jun-29","Castelo Branco","8"
"Jun-30","Castelo Branco","11"
"Jul-01","Castelo Branco","3"
"Jul-02","Castelo Branco","12"
"Jul-03","Castelo Branco","9"
"Jul-04","Castelo Branco","3"
"Jul-05","Castelo Branco","2"
"Jul-06","Castelo Branco","7"
"Jul-07","Castelo Branco","6"
"Jul-08","Castelo Branco","5"
"Jul-09","Castelo Branco","8"
"Jul-10","Castelo Branco","12"
"Jul-11","Castelo Branco","8"
"Jul-12","Castelo Branco","8"
"Jul-13","Castelo Branco","7"
"Jul-14","Castelo Branco","7"
"Jul-15","Castelo Branco","2"
"Jul-16","Castelo Branco","6"
"Jul-17","Castelo Branco","8"
"Jul-18","Castelo Branco","11"
"Jul-19","Castelo Branco","5"
"Jul-20","Castelo Branco","8"
"Jul-21","Castelo Branco","5"
"Jul-22","Castelo Branco","4"
"Jul-23","Castelo Branco","2"
"Jul-24","Castelo Branco","5"
"Jul-25","Castelo Branco","8"
"Jul-26","Castelo Branco","5"
"Jul-27","Castelo Branco","5"
"Jul-28","Castelo Branco","12"
"Jul-29","Castelo Branco","8"
"Jul-30","Castelo Branco","6"
"Jul-31","Castelo Branco","9"
"Ago-01","Castelo Branco","13"
"Ago-02","Castelo Branco","7"
"Ago-03","Castelo Branco","5"
"Ago-04","Castelo Branco","5"
"Ago-05","Castelo Branco","6"
"Ago-06","Castelo Branco","8"
"Ago-07","Castelo Branco","6"
"Ago-08","Castelo Branco","11"
"Ago-09","Castelo Branco","4"
"Ago-10","Castelo Branco","13"
"Ago-11","Castelo Branco","5"
"Ago-12","Castelo Branco","3"
"Ago-13","Castelo Branco","7"
"Ago-14","Castelo Branco","6"
"Ago-15","Castelo Branco","5"
"Ago-16","Castelo Branco","4"
"Ago-17","Castelo Branco","13"
"Ago-18","Castelo Branco","8"
"Ago-19","Castelo Branco","6"
"Ago-20","Castelo Branco","4"
"Ago-21","Castelo Branco","7"
"Ago-22","Castelo Branco","7"
"Ago-23","Castelo Branco","6"
"Ago-24","Castelo Branco","4"
"Ago-25","Castelo Branco","4"
"Ago-26","Castelo Branco","5"
"Ago-27","Castelo Branco","8"
"Ago-28","Castelo Branco","5"
"Ago-29","Castelo Branco","10"
"Ago-30","Castelo Branco","7"
"Ago-31","Castelo Branco","5"
"Set-01","Castelo Branco","4"
"Set-02","Castelo Branco","8"
"Set-03","Castelo Branco","7"
"Set-04","Castelo Branco","6"
"Set-05","Castelo Branco","10"
"Set-06","Castelo Branco","7"
"Set-07","Castelo Branco","7"
"Set-08","Castelo Branco","5"
"Set-09","Castelo Branco","15"
"Set-10","Castelo Branco","2"
"Set-11","Castelo Branco","4"
"Set-12","Castelo Branco","8"
"Set-13","Castelo Branco","5"
"Set-14","Castelo Branco","10"
"Set-15","Castelo Branco","4"
"Set-16","Castelo Branco","10"
"Set-17","Castelo Branco","7"
"Set-18","Castelo Branco","6"
"Set-19","Castelo Branco","7"
"Set-20","Castelo Branco","7"
"Set-21","Castelo Branco","6"
"Set-22","Castelo Branco","5"
"Set-23","Castelo Branco","5"
"Set-24","Castelo Branco","6"
"Set-25","Castelo Branco","4"
"Set-26","Castelo Branco","11"
"Set-27","Castelo Branco","5"
"Set-28","Castelo Branco","5"
"Set-29","Castelo Branco","8"
"Set-30","Castelo Branco","10"
"Out-01","Castelo Branco","5"
"Out-02","Castelo Branco","7"
"Out-03","Castelo Branco","7"
"Out-04","Castelo Branco","7"
"Out-05","Castelo Branco","6"
"Out-06","Castelo Branco","4"
"Out-07","Castelo Branco","12"
"Out-08","Castelo Branco","7"
"Out-09","Castelo Branco","5"
"Out-10","Castelo Branco","7"
"Out-11","Castelo Branco","8"
"Out-12","Castelo Branco","3"
"Out-13","Castelo Branco","8"
"Out-14","Castelo Branco","5"
"Out-15","Castelo Branco","8"
"Out-16","Castelo Branco","4"
"Out-17","Castelo Branco","5"
"Out-18","Castelo Branco","6"
"Out-19","Castelo Branco","4"
"Out-20","Castelo Branco","11"
"Out-21","Castelo Branco","3"
"Out-22","Castelo Branco","11"
"Out-23","Castelo Branco","9"
"Out-24","Castelo Branco","8"
"Out-25","Castelo Branco","7"
"Out-26","Castelo Branco","10"
"Out-27","Castelo Branco","5"
"Out-28","Castelo Branco","8"
"Out-29","Castelo Branco","4"
"Out-30","Castelo Branco","6"
"Out-31","Castelo Branco","5"
"Nov-01","Castelo Branco","3"
"Nov-02","Castelo Branco","5"
"Nov-03","Castelo Branco","7"
"Nov-04","Castelo Branco","16"
"Nov-05","Castelo Branco","6"
"Nov-06","Castelo Branco","5"
"Nov-07","Castelo Branco","7"
"Nov-08","Castelo Branco","9"
"Nov-09","Castelo Branco","10"
"Nov-10","Castelo Branco","9"
"Nov-11","Castelo Branco","5"
"Nov-12","Castelo Branco","9"
"Nov-13","Castelo Branco","14"
"Nov-14","Castelo Branco","5"
"Nov-15","Castelo Branco","6"
"Nov-16","Castelo Branco","6"
"Nov-17","Castelo Branco","10"
"Nov-18","Castelo Branco","5"
"Nov-19","Castelo Branco","9"
"Nov-20","Castelo Branco","7"
"Nov-21","Castelo Branco","7"
"Nov-22","Castelo Branco","11"
"Nov-23","Castelo Branco","4"
"Nov-24","Castelo Branco","5"
"Nov-25","Castelo Branco","3"
"Nov-26","Castelo Branco","7"
"Nov-27","Castelo Branco","8"
"Nov-28","Castelo Branco","8"
"Nov-29","Castelo Branco","5"
"Nov-30","Castelo Branco","13"
"Dez-01","Castelo Branco","7"
"Dez-02","Castelo Branco","6"
"Dez-03","Castelo Branco","5"
"Dez-04","Castelo Branco","6"
"Dez-05","Castelo Branco","7"
"Dez-06","Castelo Branco","10"
"Dez-07","Castelo Branco","6"
"Dez-08","Castelo Branco","4"
"Dez-09","Castelo Branco","10"
"Dez-10","Castelo Branco","8"
"Dez-11","Castelo Branco","13"
"Dez-12","Castelo Branco","6"
"Dez-13","Castelo Branco","12"
"Dez-14","Castelo Branco","6"
"Dez-15","Castelo Branco","7"
"Dez-16","Castelo Branco","7"
"Dez-17","Castelo Branco","9"
"Dez-18","Castelo Branco","4"
"Dez-19","Castelo Branco","11"
"Dez-20","Castelo Branco","5"
"Dez-21","Castelo Branco","10"
"Dez-22","Castelo Branco","8"
"Dez-23","Castelo Branco","5"
"Dez-24","Castelo Branco","10"
"Dez-25","Castelo Branco","5"
"Dez-26","Castelo Branco","7"
"Dez-27","Castelo Branco","13"
"Dez-28","Castelo Branco","10"
"Dez-29","Castelo Branco","6"
"Dez-30","Castelo Branco","10"
"Dez-31","Castelo Branco","8"
"Jan-01","Coimbra","22"
"Jan-02","Coimbra","15"
"Jan-03","Coimbra","18"
"Jan-04","Coimbra","18"
"Jan-05","Coimbra","16"
"Jan-06","Coimbra","14"
"Jan-07","Coimbra","19"
"Jan-08","Coimbra","16"
"Jan-09","Coimbra","13"
"Jan-10","Coimbra","20"
"Jan-11","Coimbra","24"
"Jan-12","Coimbra","25"
"Jan-13","Coimbra","22"
"Jan-14","Coimbra","15"
"Jan-15","Coimbra","20"
"Jan-16","Coimbra","24"
"Jan-17","Coimbra","21"
"Jan-18","Coimbra","25"
"Jan-19","Coimbra","18"
"Jan-20","Coimbra","17"
"Jan-21","Coimbra","21"
"Jan-22","Coimbra","23"
"Jan-23","Coimbra","29"
"Jan-24","Coimbra","17"
"Jan-25","Coimbra","22"
"Jan-26","Coimbra","24"
"Jan-27","Coimbra","16"
"Jan-28","Coimbra","17"
"Jan-29","Coimbra","25"
"Jan-30","Coimbra","17"
"Jan-31","Coimbra","17"
"Fev-01","Coimbra","26"
"Fev-02","Coimbra","25"
"Fev-03","Coimbra","18"
"Fev-04","Coimbra","11"
"Fev-05","Coimbra","18"
"Fev-06","Coimbra","27"
"Fev-07","Coimbra","24"
"Fev-08","Coimbra","26"
"Fev-09","Coimbra","10"
"Fev-10","Coimbra","13"
"Fev-11","Coimbra","18"
